date,ret_afeve,signal,prob_long,equity,afternoon_open
2024-10-14,-0.016924015855821,1.0,0.5536870100278772,33544.999999999774,4350.0
2024-10-16,-0.0072051444767744,0.0,0.42603722857537946,33509.999999999774,4318.0
2024-10-17,0.0016322727187088,0.0,0.4542884899085627,33509.999999999774,4285.0
2024-10-21,0.0039594787957941,1.0,0.5612268836619991,33899.99999999965,4285.0
2024-10-22,0.0256453405465393,0.0,0.43365261343891304,33864.99999999965,4350.0
2024-10-23,-0.002900816493577,1.0,0.5424894656462217,33504.9999999996,4488.0
2024-10-24,0.0162569485437469,0.0,0.3651067187584146,33469.9999999996,4515.0
2024-10-28,-0.0022026440623417,0.0,0.4595608302280216,33469.9999999996,4545.0
2024-10-29,0.0124116998883003,0.0,0.4012406955357369,33469.9999999996,4564.0
2024-11-04,-0.006374032066688,1.0,0.5562145632560099,32659.99999999946,4879.0
2024-11-05,-0.0018767600128608,1.0,0.5119585724886861,32434.999999999385,4800.0
2024-11-06,0.0219698806741224,0.0,0.38127621762217734,32399.999999999385,4817.0
2024-11-07,0.0122750308756138,1.0,0.5154242767700568,33889.99999999953,4939.0
2024-11-11,0.0093349569360512,0.0,0.464492338890295,33854.99999999953,5118.0
2024-11-12,-0.0157607675344966,0.0,0.3702446869979752,33854.99999999953,5116.0
2024-11-13,-0.0131472723640353,0.0,0.386477508022581,33854.99999999953,4900.0
2024-11-14,0.0066971330982816,1.0,0.5309899581991957,34644.99999999947,4911.0
2024-11-18,-0.0178359004586194,1.0,0.5493607868570705,32444.999999999494,4978.0
2024-11-19,-0.0114793325808548,1.0,0.5613755439673366,31019.999999999603,4994.0
2024-11-20,-0.0332984957064343,0.0,0.4512528538317188,30984.999999999603,4916.0
2024-11-21,0.0070340266573811,1.0,0.5219054972516636,31774.999999999734,4675.0
2024-11-25,-0.0151179287255356,1.0,0.5985005787961426,29999.99999999983,4732.0
2024-11-26,-0.0006320446855294,1.0,0.5569006550433558,29924.999999999945,4748.0
2024-11-27,0.0075172623778527,1.0,0.6041105460895698,30824.99999999982,4771.0
2024-11-28,0.0176959350210115,0.0,0.4778181224634539,30789.99999999982,4817.0
2024-12-02,0.000600420312244,0.0,0.45272517915034227,30789.99999999982,4995.0
2024-12-03,0.026363911345026,1.0,0.5432871836260572,34104.99999999992,5016.0
2024-12-04,-0.0084388686458645,1.0,0.5316015684663682,33029.999999999935,5117.0
2024-12-05,0.0126942433082657,0.0,0.40487565659990604,32994.999999999935,5088.0
2024-12-09,0.0041172492237109,1.0,0.5319235221482408,33484.999999999905,5090.0
2024-12-10,-0.0156787131330151,0.0,0.4885546480818272,33449.999999999905,5014.0
2024-12-11,-0.0097621275566268,1.0,0.5376325777924684,32214.99999999986,4941.0
2024-12-12,0.0139203885501242,1.0,0.5550455560335098,33914.99999999997,4851.0
2024-12-16,-0.0204771049636427,1.0,0.5515870365577815,31464.999999999996,4835.0
2024-12-17,-0.0066161803611883,1.0,0.5576626107463188,30689.99999999991,4701.0
2024-12-18,-0.0204830418518966,1.0,0.5545776408634571,28365.00000000001,4587.0
2024-12-19,-0.0053908486348763,1.0,0.5765005782018405,27765.000000000025,4464.0
2024-12-23,0.0073146729772979,1.0,0.5922916858856312,28589.99999999999,4495.0
2024-12-26,0.0011014430015396,1.0,0.5839061820460424,28714.99999999996,4537.0
2024-12-30,-0.0232364685158685,0.0,0.49162159132052496,28679.99999999996,4615.0
2025-01-02,0.0016060574749712,1.0,0.5703423645654799,28819.99999999996,4355.0
2025-01-06,0.0032317664323713,1.0,0.5955281782789045,29169.999999999996,4325.0
2025-01-07,-0.0011435107020805,1.0,0.5706339206287516,29044.99999999983,4375.0
2025-01-08,-0.0025377796524708,1.0,0.6055860555919663,28769.999999999745,4340.0
2025-01-09,0.0060776250657443,1.0,0.5386762487557363,29419.999999999643,4265.0
2025-01-13,-0.000668523701778,1.0,0.6021092640708375,29344.999999999698,4489.0
2025-01-14,-0.011185798957717,1.0,0.5402531373587496,28094.999999999556,4495.0
2025-01-16,-0.018331434696309,0.0,0.49965558682769406,28059.999999999556,4184.0
2025-01-20,-0.0061582383155833,1.0,0.5585058306487518,27374.999999999643,4235.0
2025-01-21,-0.0096664668760642,1.0,0.5712236101462048,26349.999999999585,4262.0
2025-01-22,-0.0021502815596186,1.0,0.548094442944769,26124.999999999567,4190.0
2025-01-23,0.0210937830598005,1.0,0.523493791192963,28324.99999999966,4128.0
2025-01-27,-0.0061538655743795,1.0,0.6281989912534608,27674.999999999523,4238.0
2025-02-03,0.0025209134468706,1.0,0.5621076574509015,27949.99999999952,4358.0
2025-02-04,0.0118537122994091,1.0,0.5595209349044116,29224.99999999955,4277.0
2025-02-05,-0.0078449871652015,1.0,0.5157124751349206,28374.99999999966,4351.0
2025-02-06,0.0059117952986564,1.0,0.5537838099087994,29024.999999999665,4385.0
2025-02-12,-0.0102674698787179,1.0,0.6208980312291743,27824.99999999976,4699.0
2025-02-13,0.0004382121016668,1.0,0.5595209349044116,27874.999999999814,4563.0
2025-02-17,0.0039840690148746,1.0,0.5475547101038483,28324.999999999825,4509.0
2025-02-18,0.0112571545246336,1.0,0.5145378651413383,29599.999999999724,4505.0
2025-02-19,0.0062982073760142,1.0,0.5903569462541867,30324.99999999968,4590.0
2025-02-20,0.0061932926205479,1.0,0.5365527741401923,31049.999999999607,4668.0
2025-02-24,-0.0150839016851147,1.0,0.569843785574422,29324.9999999996,4609.0
2025-02-25,-0.0074122859535226,1.0,0.5614539690637903,28474.999999999636,4604.0
2025-02-26,-0.0032797667970019,1.0,0.5557156380993017,28099.999999999563,4581.0
2025-02-27,0.0008835874221873,1.0,0.5258861618616368,28199.999999999563,4525.0
2025-03-03,-0.0058022925561829,1.0,0.5445073998390345,27549.999999999585,4494.0
2025-03-04,-0.009635311983672,1.0,0.5237374899195472,26499.999999999596,4380.0
2025-03-05,0.0045735272952001,1.0,0.5461262472803144,26999.999999999647,4363.0
2025-03-06,0.0123112914794507,1.0,0.5880756004132326,28374.9999999997,4440.0
2025-03-10,-0.0145987994211527,1.0,0.5935268650868646,26724.999999999694,4554.0
2025-03-11,0.0060613048969901,0.0,0.4975891393970408,26689.999999999694,4441.0
2025-03-12,-0.0068850910519646,1.0,0.5343058160369274,25879.999999999767,4518.0
2025-03-13,-0.0050655322499526,1.0,0.5480533245843452,25304.99999999981,4552.0
2025-03-19,0.0031934333708214,1.0,0.5049507911844923,25654.99999999973,4377.0
2025-03-20,-0.0092436685690593,1.0,0.6119532606567367,24629.999999999756,4456.0
2025-03-24,-0.0018420451904415,1.0,0.5799229643851072,24429.99999999974,4347.0
2025-03-25,0.0,1.0,0.5660816396846743,24429.99999999974,4264.0
2025-03-26,0.0039826689634931,1.0,0.6018154939011184,24854.999999999807,4260.0
2025-03-27,0.0239753300356948,1.0,0.6039290362435354,27454.999999999807,4286.0
2025-04-02,-0.0048575940074453,1.0,0.6307837696814901,26904.999999999785,4540.0
2025-04-03,-0.0149222755379039,0.0,0.478633037916421,26869.999999999785,4456.0
2025-04-07,-0.00354400843473,0.0,0.4440605000877969,26869.999999999785,4240.0
2025-04-08,-0.0037932714995747,1.0,0.5853183593495704,26434.999999999807,4226.0
2025-04-09,0.009666580830224,1.0,0.533658027096243,27434.999999999854,4118.0
2025-04-10,0.0004741583777789,1.0,0.6047559886328108,27484.999999999865,4217.0
2025-04-14,-0.0108291276047776,1.0,0.5815055195420574,26359.999999999985,4178.0
2025-04-15,-0.0110173718162283,1.0,0.5742741447491028,25235.000000000015,4107.0
2025-04-16,0.0062166058716499,1.0,0.5961475510389322,25859.999999999996,4009.0
2025-04-17,-0.0083785605964887,1.0,0.584637633919226,25010.000000000065,4075.0
2025-04-21,-0.0176452602693171,1.0,0.569843785574422,23285.000000000124,3945.0
2025-04-22,-0.0005068423828724,1.0,0.5721357943194937,23235.000000000135,3947.0
2025-04-23,0.003235846009522,1.0,0.6213672889159569,23560.000000000106,4011.0
2025-04-24,0.0074184316475509,1.0,0.6185992916658435,24310.000000000146,4029.0
2025-04-28,0.0085513599570905,1.0,0.569843785574422,25160.000000000135,3959.0
2025-04-29,-0.0120159952711738,1.0,0.5817910531700016,23985.000000000146,3935.0
2025-05-05,0.0028981709127773,1.0,0.5180964449323107,24260.0000000002,3790.0
2025-05-06,-0.0164024841379468,1.0,0.5536080595624131,22710.000000000335,3811.0
2025-05-07,-0.0112330681025518,1.0,0.5911929827091857,21660.000000000244,3760.0
2025-05-08,0.0288417927919297,1.0,0.5618462327596542,24385.000000000226,3725.0
2025-05-13,0.0140973755915183,1.0,0.6077047117386234,25760.00000000019,3874.0
2025-05-14,-0.0022718676943167,1.0,0.5632189942255783,25535.00000000022,3966.0
2025-05-15,-0.0075334815310519,0.0,0.4581219571259054,25500.00000000022,3864.0
2025-05-19,0.0144072468872842,0.0,0.48692384420562534,25500.00000000022,3859.0
2025-05-20,-0.0068921778888775,1.0,0.5931945735506406,24790.00000000019,3931.0
2025-05-21,-0.0007679508888873,1.0,0.5287158280324815,24715.000000000164,3908.0
2025-05-22,0.000779322029313,1.0,0.5293574807854666,24790.00000000029,3848.0
2025-05-26,0.010264598611883,1.0,0.5293574807854666,25765.00000000031,3780.0
2025-05-27,0.0106730155415597,1.0,0.5295454545454545,26790.00000000029,3821.0
2025-05-28,-0.0010298662084284,1.0,0.5295454545454545,26690.000000000433,3886.0
2025-05-29,-0.0094352351113649,1.0,0.5295454545454545,25765.000000000397,3940.0
2025-06-03,-0.0015186031771889,1.0,0.5295454545454545,25615.000000000506,3954.0
2025-06-04,-0.0010185893419514,1.0,0.5295454545454545,25515.000000000462,3929.0
2025-06-05,-0.0005099439172209,1.0,0.5295454545454545,25465.000000000466,3923.0
2025-06-09,-0.0076258630870178,1.0,0.5295454545454545,24715.00000000048,3949.0
2025-06-10,-0.0123331470772161,1.0,0.5295454545454545,23515.000000000473,3916.0
2025-06-11,0.0046972946494907,1.0,0.5293574807854666,23965.000000000353,3823.0
2025-06-12,-0.0031128429804905,1.0,0.5295454545454545,23665.000000000324,3861.0
2025-06-16,0.0,1.0,0.5295454545454545,23665.000000000324,4077.0
2025-06-17,0.004894772376728,1.0,0.5287158280324815,24165.000000000295,4076.0
2025-06-18,0.0048887899862535,1.0,0.5287158280324815,24665.00000000028,4081.0
2025-06-19,0.0089708444985223,1.0,0.5287158280324815,25590.00000000022,4106.0
2025-06-23,-0.0114761362057222,1.0,0.5287158280324815,24415.0000000002,4119.0
2025-06-24,-0.0007514089270266,1.0,0.5287158280324815,24340.000000000196,3994.0
2025-06-25,0.0012492194004316,1.0,0.5295454545454545,24465.00000000017,4000.0
2025-06-30,0.003018870217252,1.0,0.5293574807854666,24765.000000000182,3969.0
2025-07-01,0.0055290414791464,1.0,0.5295454545454545,25315.000000000255,3968.0
2025-07-02,0.008370309824965,1.0,0.5295454545454545,26165.000000000102,4045.0
2025-07-03,0.0009813543476493,1.0,0.5295454545454545,26265.000000000102,4074.0
2025-07-07,0.0022175689757801,1.0,0.5287158280324815,26489.999999999967,4054.0
2025-07-08,0.0091456714488824,1.0,0.5287158280324815,27440.000000000106,4136.0
2025-07-09,-0.0084287073350548,1.0,0.5287158280324815,26565.000000000167,4170.0
2025-07-10,-0.0055441867938963,1.0,0.5295454545454545,25990.00000000029,4160.0
2025-07-14,0.0042664203136997,1.0,0.5295454545454545,26440.000000000135,4210.0
2025-07-15,0.0042898063879057,1.0,0.5295454545454545,26890.000000000207,4187.0
2025-07-16,0.0042765567672606,1.0,0.5287158280324815,27340.000000000247,4200.0
2025-07-17,0.0154969055745866,1.0,0.5295454545454545,28990.0000000002,4226.0
2025-07-21,-0.0063492276786583,1.0,0.5287158280324815,28315.000000000244,4266.0
2025-07-22,0.0004704775433754,1.0,0.5287158280324815,28365.000000000186,4250.0
2025-07-23,0.000465224479198,1.0,0.5295454545454545,28415.000000000175,4298.0
2025-07-24,-0.0041666726948452,1.0,0.5287158280324815,27965.00000000026,4329.0
2025-07-28,-0.0021193932341621,1.0,0.5287158280324815,27740.000000000287,4251.0
2025-07-29,0.0025715969753399,1.0,0.5293574807854666,28015.000000000247,4272.0
2025-07-30,-0.0011732959224683,1.0,0.5295454545454545,27890.00000000011,4264.0
2025-07-31,-0.0104192275760652,1.0,0.5293574807854666,26790.00000000015,4245.0
2025-08-04,0.0068990400916852,1.0,0.5293574807854666,27515.00000000018,4189.0
2025-08-05,-0.0035108286500626,1.0,0.5295454545454545,27140.000000000215,4280.0
2025-08-06,0.0,1.0,0.5295454545454545,27140.000000000215,4257.0
2025-08-07,0.0107956927393946,1.0,0.5295454545454545,28290.00000000017,4238.0
2025-08-11,0.0050447252136986,1.0,0.5293574807854666,28840.000000000076,4350.0
2025-08-12,-0.0024827910282265,1.0,0.5295454545454545,28565.00000000022,4436.0
2025-08-13,-0.0033757205455966,1.0,0.5295454545454545,28190.000000000222,4451.0
2025-08-14,0.0047765358641527,1.0,0.5295454545454545,28715.000000000127,4386.0
2025-08-18,0.0039499722193134,1.0,0.5295454545454545,29165.00000000004,4548.0
2025-08-19,-0.0236240150773081,1.0,0.5295454545454545,26490.000000000055,4583.0
2025-08-20,0.0046475683965461,1.0,0.5295454545454545,27014.999999999945,4508.0
2025-08-21,0.0110988930680484,1.0,0.5295454545454545,28264.999999999884,4480.0
2025-08-25,-0.0077786812937308,1.0,0.5287158280324815,27390.0,4517.0
2025-08-26,-0.0053775616931019,1.0,0.5287158280324815,26789.99999999995,4475.0
2025-08-27,-0.0020055717028952,1.0,0.5295454545454545,26564.999999999854,4492.0
2025-08-28,-0.0078838115291635,1.0,0.5295454545454545,25689.999999999935,4457.0
2025-09-02,0.0103001358460232,1.0,0.5295454545454545,26839.999999999876,4443.0
2025-09-03,-0.0042874938747097,1.0,0.5295454545454545,26364.99999999998,4441.0
2025-09-08,0.0109780423684977,1.0,0.5295454545454545,27590.00000000007,4439.0
2025-09-09,-0.0109755833556608,1.0,0.5301976416758455,26365.00000000017,4489.0
2025-09-10,0.0013583882550616,1.0,0.5295454545454545,26515.00000000012,4414.0
2025-09-11,0.0056135771080008,1.0,0.5295454545454545,27140.00000000011,4441.0
2025-09-17,-0.0082765263864956,1.0,0.5295454545454545,26215.000000000226,4489.0
2025-09-18,0.004742020853973,1.0,0.5293574807854666,26740.00000000024,4418.0
2025-09-22,-0.0230779472825446,1.0,0.5295454545454545,24190.000000000255,4471.0
2025-09-23,0.0145785296302349,1.0,0.5295454545454545,25765.000000000262,4290.0
2025-09-24,0.0150276052036382,1.0,0.5301976416758455,27415.00000000035,4359.0
2025-09-25,0.0072121114954608,1.0,0.5301976416758455,28215.000000000528,4421.0
2025-09-29,-0.0040862712931701,1.0,0.5293574807854666,27765.000000000487,4414.0
2025-09-30,-0.000689100750824,1.0,0.5293574807854666,27690.000000000553,4355.0
2025-10-01,0.0091116803512569,1.0,0.5293574807854666,28690.00000000067,4370.0
2025-10-02,0.0035971261808498,1.0,0.5287158280324815,29090.00000000069,4440.0
2025-10-06,0.0056516483653172,1.0,0.5295454545454545,29715.00000000062,4411.0
2025-10-07,0.00647829809526,1.0,0.5295454545454545,30440.000000000586,4462.0
2025-10-08,0.0026431733450138,1.0,0.5287158280324815,30740.000000000546,4534.0
2025-10-09,0.004362057080165,1.0,0.5287158280324815,31240.000000000455,4575.0
2025-10-13,0.0095588145853113,1.0,0.5287158280324815,32315.00000000046,4477.0
2025-10-14,-0.0006713662554957,1.0,0.5295454545454545,32240.000000000473,4470.0
2025-10-15,0.0142763968352319,1.0,0.5295454545454545,33840.00000000051,4451.0
2025-10-16,0.011915410171003,1.0,0.5295454545454545,35190.00000000049,4505.0
2025-10-21,-0.0121615650392747,1.0,0.5295454545454545,33815.00000000057,4550.0
2025-10-22,-0.0060858972919586,1.0,0.5293574807854666,33140.000000000626,4450.0
2025-10-23,0.004713284452098,1.0,0.5295454545454545,33665.00000000059,4445.0
2025-10-27,-0.0079663560031235,1.0,0.5295454545454545,32790.00000000049,4411.0
2025-10-28,-0.011818003377531,1.0,0.5301976416758455,31515.00000000048,4341.0
2025-10-29,0.0091410457202503,1.0,0.5301976416758455,32490.00000000039,4247.0
2025-10-30,0.0054022444947605,1.0,0.5301976416758455,33065.00000000037,4246.0
2025-11-03,-0.0055508770500196,1.0,0.5293574807854666,32490.000000000342,4155.0
2025-11-04,-0.0012072921905872,1.0,0.5301976416758455,32365.000000000273,4144.0
2025-11-05,-0.0019389245046745,1.0,0.5301976416758455,32165.000000000233,4130.0
2025-11-06,-0.0014492756159896,1.0,0.5301976416758455,32015.000000000306,4143.0
2025-11-10,-0.0045965969405514,1.0,0.5295454545454545,31540.000000000287,4143.0
2025-11-11,-0.0043279702084575,1.0,0.5301976416758455,31090.00000000043,4168.0
2025-11-12,-0.0036403389309747,1.0,0.5301976416758455,30715.00000000041,4128.0
2025-11-13,-0.000484378793681,1.0,0.5301976416758455,30665.000000000287,4130.0
2025-11-17,-0.000961307452064,1.0,0.5301976416758455,30565.000000000262,4163.0
2025-11-18,0.0170782139430372,1.0,0.5301976416758455,32365.000000000324,4180.0
2025-11-19,-0.0078562480018007,1.0,0.5287158280324815,31540.000000000353,4217.0
2025-11-20,0.000964552763472,1.0,0.5293574807854666,31640.000000000302,4145.0
2025-11-24,-0.0051552832968297,1.0,0.5293574807854666,31115.00000000027,4084.0
2025-11-25,-0.0077490701472502,1.0,0.5301976416758455,30340.00000000022,4016.0
2025-11-26,0.0004946821767948,1.0,0.5301976416758455,30390.000000000116,4042.0
2025-11-27,0.0124528529021752,1.0,0.5301976416758455,31664.999999999964,4070.0
2025-12-01,-0.0131998983294163,1.0,0.5295454545454545,30315.00000000003,4118.0
2025-12-02,0.0089125002811147,1.0,0.5295454545454545,31240.000000000033,4133.0
2025-12-03,-0.0122700925918142,1.0,0.5287158280324815,29965.000000000044,4182.0
2025-12-04,0.0060820039080553,1.0,0.5287158280324815,30590.000000000076,4098.0
2025-12-08,-0.0026845653706679,1.0,0.5287158280324815,30315.00000000019,4103.0
2025-12-09,0.0073403804019669,1.0,0.5301976416758455,31065.000000000164,4072.0
2025-12-10,0.0132777952660383,1.0,0.5295454545454545,32415.000000000076,4040.0
2025-12-11,-0.0166916000932531,1.0,0.5295454545454545,30715.000000000073,4108.0
2025-12-15,-0.0059820716775469,1.0,0.5293574807854666,30115.00000000013,4024.0
2025-12-16,-0.0131381374374317,1.0,0.5295454545454545,28780.000000000127,3984.0
