date,ret_1d,ret_3d,ret_10d,ret_22d,gap,hl_ratio,mom_z_5,price_z_66,myr_ret_1d,myr_ret_5d,myr_vol_ratio,myr_z_22,myr_fcpo_corr,sbo_ret_1d,sbo_ret_5d,sbo_z_22,cpo_sbo_spread,cpo_sbo_spread_z22,month,dow,qtr,harvest,fwd_ret_1d,target
2016-07-14,0.01678424522771227,-0.006724974907673875,-0.06740216328653048,-0.1558842832663485,0.012727444532098176,0.013929679289128447,-2.0078180910062504,-2.3388781804390684,-0.0063251317769688065,-0.021344187560684347,0.6988097823229144,-1.9540622270219015,0.23077108268339225,-0.0025575461511171405,-0.012722817927968144,-0.8732273437205991,-0.19940738575759287,-1.2312803366156115,7.0,2.0,3.0,0.0,0.011628037995119023,1
2016-07-18,0.011628037995119023,0.004456335360560892,-0.0549327285232204,-0.14039970366147525,-0.004960551321970819,0.03584613177313588,-1.2066752161690513,-2.062453695515339,0.0012682309879950004,-0.02131742166075412,0.710067211411411,-1.639567316731337,0.23721814896893964,-0.0016017943517732114,-0.004159340502890352,-0.8775634037794724,-0.18744578439869564,-0.6702787352066936,7.0,3.0,3.0,0.0,0.012812192047811699,1
2016-07-19,0.012812192047811699,0.04122447527064299,-0.01870026226731003,-0.1252664273994606,0.014566578462705593,0.010076755583757627,0.4364689465480811,-1.7877866894340713,0.01509462622248492,0.001249219400431878,1.197369769308237,-0.45856359840779204,0.3028269063002236,0.00893718045660341,0.022169582665582332,-0.34958433177075265,-0.1986653990299727,-1.0916654692204668,7.0,0.0,3.0,0.0,0.012216556821877056,1
2016-07-20,0.012216556821877056,0.03665678686480778,-0.02229938026831224,-0.1122749770866589,0.000877577941358787,0.02278801501004056,0.7117458996111229,-1.5390922859210476,0.004235710830137851,0.015535266084071075,0.9555742504957153,-0.10140368325318831,0.32020749760370804,-0.009257847446684675,0.013886869377103928,-0.8227113240654775,-0.18142670559154794,-0.1953051947018637,7.0,1.0,3.0,0.0,0.01762349502201932,1
2016-07-21,0.01762349502201932,0.042652243891708075,-0.004675885246292921,-0.07310314585843614,-0.0034752424203032817,0.027564191271936673,1.6948341181066695,-1.216885835777835,0.00952682738986832,0.023800263653517284,1.0162873270815114,0.7164992106146513,0.4549716450261526,0.0022425125527800738,-0.0022374949401915423,-0.6166841283418832,-0.17557255051217702,0.17842951714278835,7.0,2.0,3.0,0.0,0.002978091969198182,1
2016-07-22,0.002978091969198182,0.03281814381309456,-0.0201857148197071,-0.05254569587157931,-0.0008525149706439805,0.013605652055778678,1.382786939247727,-1.1331956350436703,-0.0001231451266874295,0.03000225030379866,0.7873570691168803,0.7711222772058361,0.4498628642249115,0.011137744410455674,0.011457795621381273,0.27263727625686834,-0.18360905782674752,-0.23495040357994337,7.0,3.0,3.0,0.0,-0.015842763387845515,0
2016-07-25,-0.015842763387845515,0.004758823603371987,-0.017964554975298697,-0.04184003462232955,-0.007247953281363628,0.015024966058755461,0.7406498063643441,-1.34212559240337,0.0,0.02873401931580366,0.8198532949863508,0.8467398678678798,0.46667496390551344,-0.028894465999715013,-0.01583487602656053,-1.7865615490504625,-0.17055735521487847,0.5731289684303058,7.0,4.0,3.0,0.0,-0.02093403965253504,0
2016-07-26,-0.02093403965253504,-0.033798711071182375,0.013756595907970848,-0.07634057217232648,-0.003025720916537189,0.02007924290597922,-0.09793460949815473,-1.608088217197605,0.0,0.013639393093318741,0.5295042964131284,0.9341067025773203,0.4595083607191284,-0.02439949594413271,-0.04917155242729665,-2.7051182824752193,-0.1670918989232808,0.7939351979142266,7.0,0.0,3.0,0.0,0.017475324574654394,1
2016-07-27,0.017475324574654394,-0.019301478465726163,0.030785192755740987,-0.038237453485199246,-0.0057458721618921516,0.03145737758921224,0.03198182508783113,-1.2964512632762237,0.003196855052634451,0.012600537315815341,0.5833877942886398,1.1528757254363708,0.4239849247904743,0.003997340432620344,-0.03591636454799163,-2.0848766390188267,-0.1568107698338812,1.3940044506113463,7.0,1.0,3.0,0.0,0.0038902145452013315,1
2016-07-28,0.0038902145452013315,0.000431499467320684,0.05863135516321272,-0.023028736217918677,0.0034587150778806475,0.021617789532325227,-0.3074159225756071,-1.1986862669007432,-0.006527518712656111,-0.0034538087867090894,0.4874109387715331,0.5351102345321191,0.4027920217302475,-0.0019966728763232133,-0.04015554997709492,-1.889145651877215,-0.1443963636997001,1.9439476900232588,7.0,2.0,3.0,0.0,-0.007795621982455536,0
2016-07-29,-0.007795621982455536,0.01356991713740019,0.03405148795304491,-0.03503134799800378,-0.0030244136253161358,0.01303233040959501,-0.5733256234142047,-1.279511611265995,-0.004706473884627194,-0.008037137544648854,0.598765165299636,0.1837215869966651,0.4240938225176949,-0.001333333530864067,-0.05262662791841466,-1.7914413069630841,-0.14615217826666438,1.665954948775337,7.0,3.0,3.0,0.0,0.007364122515134852,1
2016-08-01,0.007364122515134852,0.0034587150778806475,0.02978757247306074,-0.02766722548286893,0.010810916104214918,0.010773644393439807,0.0,-1.1337479651155282,0.0,-0.008037137544648854,0.598765165299636,0.27030854789648245,0.4238449278510122,0.028606257676945024,0.004874095758245378,-0.39051855304574656,-0.167394313428475,0.4769298018010951,7.0,4.0,3.0,0.0,0.005165745451964909,1
2016-08-02,0.005165745451964909,0.004734245984644225,0.022141125877213952,-0.020820807366385807,0.013290656515610344,0.011971070705905725,0.6395115248720167,-1.0260428940047208,0.005571045049455492,-0.0024660924951933616,0.7951492725914145,0.8531257467089797,0.445005610754755,-0.02063279350680336,0.008640798195574728,-1.261806484959028,-0.14716681951916222,1.4120650549608338,8.0,0.0,3.0,0.0,0.004284496699837881,1
2016-08-03,0.004284496699837881,0.016814364666937642,0.014209065755174777,-0.015694913898356866,-0.008191466368502098,0.01892529603033827,0.31571280486436726,-0.9303893534619725,0.0013571034098145418,-0.004305844138013271,0.8124698467874873,0.9213255628662197,0.4818327556963232,0.010533342945893143,0.015176800708847527,-0.685981425601716,-0.15477276917503158,0.9728604205320027,8.0,1.0,3.0,0.0,0.032803614119304214,1
2016-08-04,0.032803614119304214,0.042253856271107004,0.02938918485245967,0.040528974429046016,0.002988262629241234,0.031068829729647553,0.9906304714184624,-0.3727493667822209,-0.006059500393233774,-0.003837825818590934,0.7951469457851547,0.254729205362816,0.3047960582811453,0.0088020128180899,0.02597548640326064,-0.20730554357327996,-0.12471166748058415,2.0991806644390585,8.0,2.0,3.0,0.0,0.009880689689476974,1
2016-08-05,0.009880689689476974,0.04696880050861907,0.03629178257273846,0.03459398929564372,-0.0024855025223127214,0.023084289683397156,1.4219381856717768,-0.18388044015044588,0.0,0.0008686480660362594,0.7240578928033962,0.230405729007137,0.2747623358267955,0.007115165851712568,0.034423985785837274,0.25179439673279436,-0.12194614364281886,1.91038425092945,8.0,3.0,3.0,0.0,-0.01444217385833646,0
2016-08-08,-0.01444217385833646,0.028242129950444728,0.03769237210224752,0.020151815437307263,-0.002871796845488106,0.014055626189858719,0.8861842955344029,-0.4109450473353826,0.0,0.0008686480660362594,0.7240578928033962,0.20617869726463983,0.2717968018851581,-0.0006447453479312415,0.005172982760961009,0.27968013359077754,-0.13574357215322408,1.2361035055113478,8.0,4.0,3.0,0.0,0.014032421752623314,1
2016-08-09,0.014032421752623314,0.009470937583763828,0.07265883350740587,0.015696315647318215,0.005801922616107902,0.0160596410173454,1.1046995584337114,-0.15175101592603873,-0.0007445092787128349,-0.005446906262132067,0.5049217951975951,0.12553535016579437,0.24340745756177334,0.013134899715117498,0.03894067598288187,1.095121151503019,-0.13410154083700565,1.2196088830188323,8.0,0.0,3.0,0.0,0.010193768189543206,1
2016-08-10,0.010193768189543206,0.00978401608383006,0.06537727712229469,0.04395400706911534,0.003273325344969713,0.01905591820101279,1.2706311021237089,0.04226467337874892,-0.0059761134033418095,-0.012780123075288419,0.5438966534569192,-0.458620422849593,0.2317089132854922,0.00729351576271009,0.035700848799698814,1.4566743798854838,-0.12522517500683072,1.4103333788632895,8.0,1.0,3.0,0.0,0.012497643012528314,1
2016-08-11,0.012497643012528314,0.036723832954694835,0.07398470558962167,0.10910684061744824,-0.003250713955611495,0.03031147396288302,1.0304166495913696,0.2720190044249267,-0.005384098650907498,-0.012104721332962143,0.5231157546084177,-0.9722363016338856,0.043220273440473474,0.010685205371241402,0.03758404135285032,1.816486636452538,-0.11802863871463654,1.4960596523063012,8.0,2.0,3.0,0.0,-0.005624763724766169,0
2016-08-12,-0.005624763724766169,0.017066647477305352,0.07615556384731104,0.10303534916579782,-0.004014457418662687,0.021079013130597853,0.5278804523403905,0.1869905001636154,0.011856613156525198,-0.00024810817643694527,1.2282923670459598,0.15215792507612994,-0.053969172791841435,0.00685360938168067,0.03732248488281842,1.8877971451545437,-0.1423636249776088,0.5936210396663083,8.0,3.0,3.0,0.0,0.016383982876504888,1
2016-08-16,0.016383982876504888,0.023256862164267034,0.08517542420868107,0.1433752799045731,0.0020124780388517394,0.030245043139020697,1.6628824466779535,0.5055227762793555,0.0,-0.00024810817643694527,1.2279962749441558,0.07810618967305197,-0.055588334115057376,0.007423479806991651,0.04539071003774131,1.9698171488555007,-0.13340312190809556,0.8669087299069039,8.0,4.0,3.0,0.0,0.007502503108342218,1
2016-08-17,0.007502503108342218,0.018261722260080937,0.08751218186505838,0.13409353778520305,0.023115622765530475,0.020724104357368486,1.4574447878935777,0.6632834216965197,-0.006222795438269202,-0.005726394335993312,1.3202855584114626,-0.8547850013033579,-0.01387481330110301,0.04135190032033531,0.07360771064295912,2.8637758317122426,-0.16102972368181945,-0.32222176378455936,8.0,1.0,3.0,0.0,0.038585033332871,1
2016-08-18,0.038585033332871,0.062471519317718105,0.1218127184980915,0.16105053312295503,0.009007305855470271,0.04327690439770943,2.1651662128033036,1.4192790176838996,-0.003125979413292068,-0.002876260345943571,1.2484315355250044,-1.64485481403814,-0.08160329731338878,0.01816633608909557,0.0844805309693446,2.6933020231531097,-0.13748504702475106,0.6195719516694791,8.0,2.0,3.0,0.0,-0.024910274429905677,0
2016-08-19,-0.024910274429905677,0.02117726201130754,0.06409882994888161,0.12332806664523766,-0.0022735894598726603,0.028051791327742347,0.9031178401742591,0.953977152105275,0.004498320717811977,0.007006159022775904,1.4087012115742068,-0.9231084421873563,-0.22231752350637934,0.004923978087723047,0.07871930368582625,2.3234499199902894,-0.17181762026019243,-1.081454242918468,8.0,3.0,3.0,0.0,0.0015509890662492865,1
2016-08-22,0.0015509890662492865,0.01522574796921461,0.05576912932565392,0.11266249888960989,0.0034863486794378673,0.019231361927887592,1.1094685080285156,1.010758001438405,0.0,-0.0048504541337492935,0.8121975309487222,-0.8877807419986533,-0.2449818581051613,-0.0014457137113979002,0.07041998059274768,1.9570773700678028,-0.16882091748254524,-0.9993710539335654,8.0,4.0,3.0,0.0,-0.01522574796921461,0
2016-08-23,-0.01522574796921461,-0.038585033332871,0.05498555521477577,0.07981325589837596,0.0061800119441342005,0.029597175963224556,0.2086883249999424,0.7313881191087702,0.0023659808060871867,-0.0024844733276621067,0.9556456810304497,-0.4349652624028002,-0.38519310309877325,-0.007260087065496634,0.05573641372025939,1.5910018447091603,-0.17915255919234951,-1.5054589740318527,8.0,0.0,3.0,0.0,0.013674758902965323,1
2016-08-24,0.013674758902965323,0.0,0.05462789236511778,0.0905099228321431,-0.005918344361205641,0.023124683193748916,0.3770785339525774,1.008227172710222,0.0024844733276621067,0.006222795438269202,0.645796863643303,0.04812948914063024,-0.3596533858249631,0.0002914177494028891,0.01467593114932697,1.4401296170019116,-0.1682536913664503,-1.0394133006499549,8.0,1.0,3.0,0.0,0.008115986578180134,1
2016-08-25,0.008115986578180134,0.006564997511930848,0.05255011075375471,0.11446867279816875,0.0054179699097449685,0.014980114964381265,-0.4812285682514268,1.1698544225662593,-0.005099830693645391,0.004248944157915879,0.796859200564023,-0.7810121279073351,-0.3692083337527544,-0.009661910911736626,-0.013152315851505225,1.1344733377018552,-0.1453759631828886,0.1340534003905791,8.0,2.0,3.0,0.0,-0.016298381733119705,0
2016-08-26,-0.016298381733119705,0.0054923637480257526,0.02375408600810669,0.11910433071758408,-0.014344111031019402,0.014084739881739023,-0.23971578952522066,0.8500481072514933,0.005099830693645391,0.0048504541337492935,0.8035109718547209,0.2302299418678444,-0.4357489084704267,-0.019908546409382666,-0.03798484034861094,0.6787625586171852,-0.14686562920027058,-6.775826386087187e-05,8.0,3.0,3.0,0.0,-0.0027424111213099067,0
2016-08-29,-0.0027424111213099067,-0.010924806276249477,0.02663643861156295,0.09888659502161978,-0.011015060230676887,0.01728923223008274,-0.3691953816812187,0.7978933219966254,0.0,0.0048504541337492935,0.8144683731154521,0.37826388024182556,-0.47842189925871065,0.0008999550629908981,-0.03563917157422214,0.6269782594518254,-0.1505079953845705,-0.22695034281104556,8.0,4.0,3.0,0.0,-0.013826015225922639,0
2016-08-30,-0.013826015225922639,-0.03286680808035225,-0.003573559490864575,0.08117036525049581,0.005087078080563856,0.023993284693654884,-0.31732492670597423,0.5222900633541031,0.005197388261961811,0.007681861589623917,0.918210301956638,1.5253695816881763,-0.5327373118771144,-0.0039056681764839674,-0.03228475268520947,0.48136779458870044,-0.16562573069597164,-1.017327268526252,8.0,0.0,3.0,0.0,0.005553366116555658,1
2016-09-01,0.005553366116555658,-0.011015060230676887,-0.005522696482651135,0.09451935334950701,0.005157718238001152,0.011080445776571959,-0.5574876974957613,0.6327077366163731,0.004679235233950196,0.009876623495912007,0.9726034185702316,2.1661686577397803,-0.5775590343281015,-0.002411092186731967,-0.03498726262134433,0.36169629907458883,-0.16234050762663355,-0.7791526562733079,8.0,1.0,3.0,0.0,-0.0031695747612792147,0
2016-09-02,-0.0031695747612792147,-0.011442223870646195,-0.04727730457680135,0.08398565607309294,-0.010338064239892475,0.013975072721460122,-0.8815703118479739,0.5657229804017009,0.0024539889615666777,0.017430443151124075,0.4823387739213065,2.207171034588676,-0.5810399922031051,-0.017963643343839042,-0.043288995053446744,-0.0907058041125883,-0.15000042800564106,-0.14319841581369208,9.0,3.0,3.0,0.0,0.030483016725075807,1
2016-09-05,0.030483016725075807,0.03286680808035225,0.008115986578180134,0.10930292734620384,0.009478743954543845,0.022577837217962627,0.44234699357583745,1.158396255894275,0.0,0.012330612457478685,0.5475674474801294,1.9732763804921294,-0.571714024837388,0.014941579998199117,-0.008438868645864961,0.1749950890628341,-0.13445899127876437,0.7009770100180681,9.0,4.0,3.0,0.0,0.01755100374103158,1
2016-09-06,0.01755100374103158,0.04486444570482817,0.024116001252962427,0.12256943438739754,0.0007695267790284177,0.023602161449209923,0.9803223605421041,1.4861115686618234,-0.004914014802429145,0.007416597655049539,0.8871686186128946,1.1779468916675564,-0.5865387178631905,0.0,-0.009338823708855859,0.0965301028970532,-0.11199397273530387,1.7218824404395834,9.0,0.0,3.0,0.0,-0.0060698213670757895,0
2016-09-07,-0.0060698213670757895,0.041964199099031596,0.033271927855101247,0.08369599890101753,0.002266718008691271,0.012854619350555837,1.2631768207448006,1.348139226444287,-0.003701423103186219,-0.00148221371009849,0.8924692327768777,0.5716318090316279,-0.4969021489943881,0.002720267659027442,-0.0027128878733444495,0.09090716461408364,-0.11708263865822044,1.4051486770499735,9.0,1.0,3.0,0.0,-0.011096344963010374,0
2016-09-08,-0.011096344963010374,0.00038483741094541557,0.00850082398912555,0.06271896424853018,-0.00038058991896061656,0.0130220147281119,0.7766504734847796,1.116044178437229,0.0067755109836080685,0.0006140620395593821,0.9985874659238569,1.4640938302678579,-0.5244900139289976,0.000603500320067063,0.0003017046334545803,0.02539210599839882,-0.1355579949249064,0.5080180941185024,9.0,2.0,3.0,0.0,0.004223465675248228,1
2016-09-09,0.004223465675248228,-0.012942700654837935,0.004608303086193644,0.08138460378211487,0.0015378703530748439,0.013433324246082507,1.0141068756569158,1.1968554608537207,0.005753826243143578,0.003913899321136283,1.0947349665959714,1.9782724006009755,-0.5297280216051133,0.003613373398513975,0.021878721375807597,0.04718576151989113,-0.14070172889131616,0.2510619375321943,9.0,3.0,3.0,0.0,0.011049836186585615,1
2016-09-13,0.011049836186585615,0.0041769568988234695,0.031956521005898963,0.07840201821607717,0.0072533244131420815,0.01364691384118189,0.4549160314288639,1.4112256195493285,0.0,0.003913899321136283,1.0965646007481034,1.7338332589359127,-0.5271033699000455,0.003001202732896946,0.009938344110505426,0.06608839088565673,-0.13265309543762704,0.6704181278911512,9.0,4.0,3.0,0.0,-0.018742181809741076,0
2016-09-14,-0.018742181809741076,-0.003468879947907233,0.015956750317467794,0.04946606821679289,-0.008753623926234688,0.021399364540862095,-0.5759435157702563,1.0412611530939095,0.005842275624228455,0.014670189747793883,0.9665653778257476,2.0838600442319466,-0.5534750683313969,-0.04661991074511018,-0.036681566634604756,-1.8107913291488629,-0.11061764212648573,1.7076549455374606,9.0,1.0,3.0,0.0,-0.011260068494057585,0
2016-09-19,-0.011260068494057585,-0.018952414117213046,0.018522697049332848,0.025708356710206992,-0.007751976804318161,0.01132161224478716,-0.7173716154791971,0.8395625868654869,0.0036341651142195452,0.022005777965199647,0.6015418776592227,2.167291123973251,-0.5472006257140314,0.0003139224637300764,-0.03908791182990212,-1.7683344611499885,-0.12582579819849293,0.9854573979736396,9.0,2.0,3.0,0.0,0.03151682840476333,1
2016-09-20,0.03151682840476333,0.0015145781009646697,0.04448615933754052,0.06284994883973649,0.007391591716137569,0.03333003402101242,0.43500621459749095,1.4780463108118427,0.0,0.015230266981591578,0.7456220416700786,1.8706908948108742,-0.5627350543124454,0.037577565673588165,-0.0021138464763810205,-0.35198769730482515,-0.1318865354673182,0.6445544652321514,9.0,0.0,3.0,0.0,0.01762655799159596,1
2016-09-21,0.01762655799159596,0.037883317902301705,0.0652822920904157,0.06409252395482756,0.012782128916063229,0.017404623749050458,0.7801209965263844,1.8254434037072256,-0.005091537244889199,0.0043849034935588005,1.008636381478237,1.250130472028155,-0.5825542832686582,0.03007521599432117,0.024347996119426174,0.8469810805699698,-0.13924365622515467,0.2870790809901479,9.0,1.0,3.0,0.0,-0.005591813265778178,0
2016-09-22,-0.005591813265778178,0.04355157313058111,0.02920746209956171,0.05099820758070717,0.010722972036585787,0.01961935963324581,0.3489045203788306,1.6801368362743792,-0.0009727627226221447,0.003412140770936656,1.1044838307422848,1.061559802242359,-0.5874158100895102,-0.012693897387151765,0.008652895999377463,0.3038162176755563,-0.13116880938115738,0.6338630561573388,9.0,2.0,3.0,0.0,0.01888595292637074,1
2016-09-23,0.01888595292637074,0.030920697652188522,0.030542411284900872,0.03129912717420691,0.00856137743759433,0.02636128143514777,1.4440191566934635,2.0015095253909974,0.00048649964472069485,-0.001943635208571104,0.8451955025809805,1.0267371989940677,-0.5445766407695176,0.016207810226853248,0.0714806169713409,1.0458687172895147,-0.12897716632636147,0.7187908766729685,9.0,3.0,3.0,0.0,-0.01888595292637074,0
2016-09-26,-0.01888595292637074,-0.005591813265778178,0.01772627972560592,0.037323448677741844,-0.00220345296643476,0.020367302824433733,1.2631502697398997,1.5929402707648541,0.0,-0.005577800322790649,0.6239499237773897,0.9430196633216124,-0.47462267306772465,-0.01918311739050793,0.051983577117102886,0.27076566947871855,-0.12868000186222428,0.6634001447494718,9.0,4.0,3.0,0.0,0.013736989730179339,1
2016-09-27,0.013736989730179339,0.013736989730179339,0.04255961441879563,0.049509449341671896,0.009302392662313252,0.01732123644479431,0.7373367142718346,1.811626998975725,0.004367878820077387,-0.0012099215027132626,0.911616461918727,1.278113455965437,-0.4316625202960241,-0.006277109237372347,0.008128902206142374,0.05768710910468516,-0.11303378171474954,1.370164881697483,9.0,0.0,3.0,0.0,-0.01823306324635432,0
2016-09-28,-0.01823306324635432,-0.023382026442545722,0.020103085497193085,0.046502134064532186,-0.004434597067866086,0.017904245520768497,-0.2854704995632931,1.4258481693666898,-0.0024242436115062826,0.001457372130669654,0.6686515403577077,0.9460403421695923,-0.34338322403093463,0.0,-0.021946313788178795,0.13123102088821612,-0.12884260134959824,0.45679948565530026,9.0,1.0,3.0,0.0,-0.021253171880429633,0
2016-09-29,-0.021253171880429633,-0.025749245396604614,-0.012199922569822164,0.01157420328113723,0.0018758212215823633,0.030351343424138512,-0.7050662786462276,1.0099051953622844,0.0004853191068321383,0.002915453960123937,0.6440774766823629,0.9158390958684914,-0.33643681011680365,-0.013889112160667239,-0.02314152856169427,-0.5383601318484381,-0.13669198017619344,-0.11994224536779714,9.0,2.0,3.0,0.0,0.0034462986435874754,1
2016-09-30,0.0034462986435874754,-0.03603993648319648,0.009988557883506388,0.006904515346544571,0.0034462986435874754,0.019187081321678973,-1.1329097147353804,1.0435108570868998,0.003148846007387407,0.005577800322790649,0.7576360654886324,1.2094098295472024,-0.3153524674517757,0.013589217121682484,-0.025760121666865032,0.29932462734866205,-0.1499837446616743,-0.9905701494912235,9.0,3.0,3.0,0.0,0.0068571697261363695,1
2016-10-04,0.0068571697261363695,-0.010949703510705788,0.028105796103700342,0.030060066805800645,-0.0019131438779611543,0.015250009609723864,-0.4350496174951695,1.137362168882462,0.0,0.005577800322790649,0.7768425491050198,1.1365293832939156,-0.28113593514926244,0.0029949108938525093,-0.003582093382504592,0.4676742306335388,-0.14612148582939177,-0.7366740432168332,9.0,4.0,3.0,0.0,-0.01376168507268094,0
2016-10-05,-0.01376168507268094,-0.0034582167029570954,-0.01717271737374393,0.01904079285442961,-0.010687124618435462,0.016548386102777455,-1.1866668964074332,0.8659120225401967,0.0,0.0012099215027132626,0.5733753549750465,1.0873923744684166,-0.2648511645420228,-0.0102195058334833,-0.007524489978615545,-0.12164003141830661,-0.14966366506858808,-0.9784348494916926,10.0,1.0,4.0,1.0,-0.016689694592740167,0
2016-10-06,-0.016689694592740167,-0.023594209939284738,-0.051488969958080055,0.016177113487612083,0.0007695267790284177,0.021689463724254475,-1.1345736540473106,0.5536025145959587,0.0012084593615682149,0.00484262447578776,0.39377941441623304,1.1757177251729218,-0.2213566955141704,-0.007885997798789735,-0.01541048777740528,-0.5534303135926051,-0.15967582122410828,-1.7290387515620442,10.0,2.0,4.0,1.0,0.008573708014560033,1
2016-10-07,0.008573708014560033,-0.021877671650861075,-0.037323448677741844,0.019197455385616458,-0.0007830853963213258,0.017187923132254864,-0.316117736383545,0.6836166022374695,0.003375937616697744,0.007733242985653366,0.5008022303904991,1.515267363459653,-0.2234921126023706,0.013910112402170327,0.012388736785432286,0.2532180371628656,-0.16838816322841588,-2.222957408114317,10.0,3.0,4.0,1.0,-0.006618673178756751,0
2016-10-10,-0.006618673178756751,-0.014734659756936885,-0.06282807478286934,0.01574835696813892,0.008885513357208552,0.01935044897693968,-0.5889661678279957,0.5493665636399465,0.0,0.004584396978265959,0.4497764552952189,1.370770325569102,-0.21228961267447055,0.0003002552191904151,-0.000900225117059783,0.21567714480887196,-0.1753070916263635,-2.2962225778807066,10.0,4.0,4.0,1.0,-0.00823695576892991,0
2016-10-11,-0.00823695576892991,-0.006281920933126628,-0.052179077625428505,-0.022971615525866795,0.0038986404156569066,0.01563142417666641,-1.0870966789454597,0.38985281672758837,0.008581274643987058,0.013165671622253017,0.9842916328465131,2.196604977138433,-0.23233920731075544,0.015194691264845961,0.011299555253933669,1.0564605446967004,-0.20732001330412597,-2.9757718615950437,10.0,0.0,4.0,1.0,0.029493794794344552,1
2016-10-12,0.029493794794344552,0.014638165846657891,-0.03642227256126329,-0.011028824472553822,0.013690806451394089,0.021256839025415118,0.18230397862694825,0.8851136652055946,0.0005249469208334911,0.013690618543086508,1.032934514479602,2.0318816987094266,-0.15729602705905946,-0.013994571108801424,0.007524489978615545,0.19332972408504118,-0.1643565943218137,-0.9978735351861596,10.0,1.0,4.0,1.0,0.013672829790002616,1
2016-10-13,0.013672829790002616,0.03492966881541726,-0.004516379524906355,0.008713826684524584,-0.0026804534524789148,0.021269316790221995,1.0166886729979328,1.098181018745228,0.004522202161049593,0.017004361342567886,1.0640349481708933,2.397308728624725,-0.1553543748531805,-0.00029989503898475434,0.015110592738420525,0.15845907251708521,-0.15490607165387615,-0.5140758148158336,10.0,2.0,4.0,1.0,-0.013290493711935802,0
2016-10-14,-0.013290493711935802,0.029876130872411366,0.0034462986435874754,0.006519677935599155,-0.0003772873087575235,0.020133633558229405,0.4119791613585209,0.8322779021716199,-0.0028537474777345917,0.01077467624813555,1.3898611024120382,1.8521700852795533,-0.047615178648179345,0.0011990409110409495,0.0023995212472911476,0.21121660033798484,-0.16654185879911676,-0.9602917077640044,10.0,3.0,4.0,1.0,0.0185576240228551,1
2016-10-17,0.0185576240228551,0.018939960100921915,0.0185576240228551,0.02085383628320603,0.006477446919220142,0.026053956241456868,1.0732362146500534,1.1330816643389463,0.0,0.01077467624813555,1.454068617075181,1.6587846633343475,-0.08449682192768822,0.029518081721014333,0.031617347749115066,1.755469923964471,-0.17750231649727688,-1.3153819761804284,10.0,4.0,4.0,1.0,0.03828218657101701,1
2016-10-18,0.03828218657101701,0.043549316881936306,0.04998264086773574,0.04808618666763742,0.027023669248449345,0.016697302623608325,2.101728076447486,1.768146032630078,0.0002381235872666032,0.002431525191415096,0.8611841817282904,1.5316268766824546,-0.09548712005640833,0.030366125782176567,0.04678878226644567,2.6793397510298664,-0.1698243792957026,-0.9046333765256185,10.0,0.0,4.0,1.0,-0.02043121051203034,0
2016-10-19,-0.02043121051203034,0.03640860008184177,0.04331311542838634,0.04639715796534816,0.006838248709453154,0.03193304710300901,0.8871559758540937,1.3479082006416927,-0.01029086501882226,-0.008384286748240655,1.4690806662884512,0.22156077549778136,0.16669376377696848,-0.010495061584793408,0.05028829179045369,2.009505895515089,-0.16946966320411772,-0.8172706369084476,10.0,1.0,4.0,1.0,0.007344873269136798,1
2016-10-20,0.007344873269136798,0.025195849328123465,0.0673476832902633,0.06500209972854254,0.005513706304421717,0.016486909438933137,0.7432115081746891,1.4450251126101739,0.006713043670938168,-0.00619344523835208,1.5715494956173333,0.9710065947402553,0.20970788665469892,0.00936575598764211,0.05995394281708055,2.235557494360653,-0.17820358959356053,-1.1006707779831193,10.0,2.0,4.0,1.0,-0.004768026638025447,0
2016-10-21,-0.004768026638025447,-0.01785436388091899,0.054005948637677825,0.028717244685753762,0.0032876741941914034,0.02089901911554447,1.011414083290313,1.3275058150667682,0.0,-0.0033396977606174882,1.5574673769811431,0.8917447814171384,0.23698223008775998,-0.009936206659129532,0.04881869524691007,1.5751664728343802,-0.17303540957245733,-0.7936841583583092,10.0,3.0,4.0,1.0,0.001469507979360074,1
2016-10-24,0.001469507979360074,0.004046354610471425,0.06209412979579465,0.012560194673517877,-0.006269613013595077,0.016218564129175807,0.58119485398825,1.3379116123114019,0.0,-0.0033396977606174882,1.6430246823789854,0.8129663894733649,0.3286022433171305,0.0019951552863166633,0.0212957688122124,1.514800632151315,-0.17356105687941348,-0.7466094156161573,10.0,4.0,4.0,1.0,0.0374683597470602,1
2016-10-25,0.0374683597470602,0.034169841088394826,0.10779944531178476,0.055620367686356254,0.005856532112712642,0.034901905542758356,0.5091758077867851,2.014580714686665,-0.007194275634027081,-0.010772096981911172,1.6454343180797908,-0.13608003203332814,0.08769943657993728,0.024470353324023364,0.015399996354059198,2.13522870921905,-0.15336877482235067,0.208838778440426,10.0,0.0,4.0,1.0,-0.024339068305267553,0
2016-10-26,-0.024339068305267553,0.01459879942115272,0.053966582212172653,0.01239534645471796,-0.00496278934212846,0.02366550027921011,0.4045542244692716,1.5050575708503204,0.0009622324533629101,0.00048100049027399727,1.2135295874845948,-0.08300481269499246,0.0784377125550658,-0.005293228684284834,0.02060182925456777,1.7202107724397655,-0.1733768468966952,-0.6461270809971436,10.0,1.0,4.0,1.0,0.012243581105711776,1
